from	to	type
IRF8	IL12B	Activation
IRF9	IL17D	Activation
IRF9	EIF2AK1	Activation
IRF9	EIF2AK2	Activation
IRF9	EIF2AK3	Activation
IRF9	EIF2AK4	Activation
IRF9	IFIT1	Activation
IRF9	IFIT1B	Activation
IRF9	IRF7	Activation
IRF9	MX1	Activation
IRF9	OAS1	Activation
IRF9	OAS2	Activation
IRF9	OAS3	Activation
IRF9	RSAD2	Activation
IRF9	ADAR	Activation
IRF9	CXCL10	Activation
IRF9	ISG15	Activation
JAG1	CCND1	Activation
JUN	CCND3	Activation
JUN	CDK4	Activation
JUN	CXCL1	Activation
JUN	PGF	Activation
JUN	VEGFB	Activation
JUN	VEGFC	Activation
JUN	PRKN	Repression
JUN	BCL2L11	Activation
JUN	HRK	Activation
JUN	ACP5	Activation
JUN	CALCR	Activation
JUN	CTSK	Activation
JUN	ITGB3	Activation
JUN	NFATC1	Activation
JUN	CCL3	Activation
JUN	CCL3L1	Activation
JUN	CCL3L3	Activation
JUN	CCL4	Activation
JUN	CCL4L2	Activation
JUN	GATA3	Activation
JUN	IL12RB1	Activation
JUN	IL12RB2	Activation
JUN	IL13	Activation
JUN	IL2RA	Activation
JUN	IL4	Activation
JUN	IL4R	Activation
JUN	TBX21	Activation
JUN	IL10	Activation
JUN	AGER	Activation
JUN	THBD	Activation
JUN	CDK5	Activation
JUN	GRIA2	Activation
JUN	NFKB1	Activation
JUN	RELA	Activation
JUN	CXCL10	Activation
JUN	ANGPT2	Activation
JUN	CXCL2	Activation
JUN	CXCL3	Activation
JUN	FGF2	Activation
JUN	PDGFB	Activation
JUN	BCL2	Activation
JUN	CD40	Activation
JUN	CD58	Activation
JUN	ENTPD1	Activation
JUN	ENTPD3	Activation
JUN	ENTPD8	Activation
JUN	FCER2	Activation
JUN	ITGAL	Activation
JUN	TNFAIP3	Activation
JUN	PDGFA	Activation
JUNB	ACP5	Activation
JUNB	CALCR	Activation
JUNB	CTSK	Activation
JUNB	IFNB1	Activation
JUNB	ITGB3	Activation
JUNB	NFATC1	Activation
JUND	ACP5	Activation
JUND	CALCR	Activation
JUND	CTSK	Activation
JUND	IFNB1	Activation
JUND	NFATC1	Activation
JUND	BGLAP	Activation
JUND	LRP5	Activation
JUND	LRP6	Activation
JUP	CCND1	Activation
JUP	MYC	Activation
JUP	PPARD	Activation
KDM3A	UCP1	Activation
KDM3B	UCP1	Activation
KIR2DL1	CDKN1A	Activation
KIR2DL2	CDKN1A	Activation
KIR2DL3	CDKN1A	Activation
KIR2DL4	CDKN1A	Activation
KIR2DL5A	CDKN1A	Activation
KLF2	NOS1	Activation
KLF2	NOS2	Activation
KLF2	ASS1	Activation
KLF2	GSTA1	Activation
KLF2	GSTA2	Activation
KLF2	GSTA3	Activation
KLF2	GSTA4	Activation
KLF2	GSTA5	Activation
KLF2	GSTM1	Activation
KLF2	GSTM2	Activation
KLF2	GSTM3	Activation
KLF2	GSTM4	Activation
KLF2	GSTM5	Activation
KLF2	GSTO1	Activation
KLF2	GSTO2	Activation
KLF2	GSTP1	Activation
KLF2	GSTT1	Activation
KLF2	GSTT2	Activation
KLF2	GSTT2B	Activation
KLF2	HMOX1	Activation
KLF2	MGST1	Activation
KLF2	MGST2	Activation
KLF2	MGST3	Activation
KLF2	NPPC	Activation
KLF2	NQO1	Activation
KLF2	PLAT	Activation
KLF2	SQSTM1	Activation
KLF2	TXN	Activation
KLF2	TXN2	Activation
KLF4	SOX2	Activation
KMT2A	CDKN1B	Activation
KMT2A	CDKN2A	Activation
KMT2A	CDKN2B	Activation
KMT2A	CDKN2C	Activation
KMT2D	CDKN1B	Activation
KMT2D	CDKN2A	Activation
KMT2D	CDKN2B	Activation
KMT2D	CDKN2C	Activation
LEF1	CCND2	Activation
LEF1	CCND3	Activation
LEF1	FOSL1	Activation
LEF1	JUN	Activation
LEF1	PPARD	Activation
LEF1	AXIN1	Activation
LEF1	AXIN2	Activation
LEF1	BIRC2	Activation
LEF1	NKD1	Activation
LEF1	SOX2	Activation
MAF	IL2RA	Activation
MAF	IL4R	Activation
MAFA	PDX1	Activation
MAFB	PTH	Activation
MAML1	GATA3	Activation
MAML1	IL4	Activation
MAML1	TBX21	Activation
MAML1	HES1	Activation
MAML1	HES2	Activation
MAML1	HES3	Activation
MAML1	HES4	Activation
MAML1	HES5	Activation
MAML1	HES6	Activation
MAML1	HES7	Activation
MAML1	HEY2	Activation
MAML1	HEYL	Activation
MAML2	GATA3	Activation
MAML2	IL4	Activation
MAML2	TBX21	Activation
MAML2	HES1	Activation
MAML2	HES2	Activation
MAML2	HES3	Activation
MAML2	HES4	Activation
MAML2	HES5	Activation
MAML2	HES6	Activation
MAML2	HES7	Activation
MAML2	HEY1	Activation
MAML2	HEY2	Activation
MAML2	HEYL	Activation
MAML3	GATA3	Activation
MAML3	IL4	Activation
MAML3	TBX21	Activation
MAML3	HES1	Activation
MAML3	HES2	Activation
MAML3	HES3	Activation
MAML3	HES4	Activation
MAML3	HES5	Activation
MAML3	HES6	Activation
MAML3	HES7	Activation
MAML3	HEY1	Activation
MAML3	HEY2	Activation
MAML3	HEYL	Activation
MAPK1	CCND1	Activation
MAPK1	CDK4	Activation
MAPK1	BCL2	Activation
MAPK1	EGR1	Activation
MAPK1	JAG1	Activation
MAPK1	CDKN1A	Activation
MAPK1	ELK1	Activation
MAPK1	FOS	Activation
MAPK1	JUN	Activation
MAPK1	MEF2C	Activation
MAPK1	PTGS2	Activation
MAPK1	MMP2	Activation
MAPK1	MMP9	Activation
MAPK1	NOS1	Activation
MAPK1	VEGFA	Activation
MAPK1	VEGFB	Activation
MAPK1	VEGFC	Activation
MAPK1	VEGFD	Activation
MAPK1	PDYN	Activation
MAPK1	CXCL8	Activation
MAPK1	IL12A	Activation
MAPK1	IL12B	Activation
MAPK1	IL18	Activation
MAPK1	IL1A	Activation
MAPK1	IL1B	Activation
MAPK1	IL23A	Activation
MAPK1	IL6	Activation
MAPK1	NOS2	Activation
MAPK1	TNF	Activation
MAPK1	PLAU	Activation
MAPK1	PLAUR	Activation
MAPK1	JMJD7-PLA2G4B	Activation
MAPK1	PLA2G4A	Activation
MAPK1	PLA2G4B	Activation
MAPK1	PLA2G4C	Activation
MAPK1	PLA2G4D	Activation
MAPK1	PLA2G4E	Activation
MAPK1	PLA2G4F	Activation
MAPK10	IL1A	Activation
MAPK10	IL1B	Activation
MAPK10	IL6	Activation
MAPK10	TNF	Activation
MAPK10	CXCL8	Activation
MAPK10	IL12A	Activation
MAPK10	IL12B	Activation
MAPK10	IL18	Activation
MAPK10	IL23A	Activation
MAPK10	NOS2	Activation
MAPK10	JMJD7-PLA2G4B	Activation
MAPK10	PLA2G4A	Activation
MAPK10	PLA2G4B	Activation
MAPK10	PLA2G4C	Activation
MAPK10	PLA2G4D	Activation
MAPK10	PLA2G4E	Activation
MAPK10	PLA2G4F	Activation
MAPK11	CXCL1	Activation
MAPK11	IRF4	Activation
MAPK11	RORA	Activation
MAPK11	RORC	Activation
MAPK11	CXCL8	Activation
MAPK11	IL12A	Activation
MAPK11	IL12B	Activation
MAPK11	NOS2	Activation
MAPK11	IL18	Activation
MAPK11	IL1A	Activation
MAPK11	IL1B	Activation
MAPK11	IL23A	Activation
MAPK11	IL6	Activation
MAPK11	TNF	Activation
MAPK12	CXCL1	Activation
MAPK12	IRF4	Activation
MAPK12	RORA	Activation
MAPK12	RORC	Activation
MAPK12	CXCL8	Activation
MAPK12	IL12A	Activation
MAPK12	IL12B	Activation
MAPK12	NOS2	Activation
MAPK12	IL18	Activation
MAPK12	IL1A	Activation
MAPK12	IL1B	Activation
MAPK12	IL23A	Activation
MAPK12	IL6	Activation
MAPK12	TNF	Activation
MAPK13	CXCL1	Activation
MAPK13	IRF4	Activation
MAPK13	RORA	Activation
MAPK13	RORC	Activation
MAPK13	CXCL8	Activation
MAPK13	IL12A	Activation
MAPK13	IL12B	Activation
MAPK13	NOS2	Activation
MAPK13	IL18	Activation
MAPK13	IL1A	Activation
MAPK13	IL1B	Activation
MAPK13	IL23A	Activation
MAPK13	IL6	Activation
MAPK13	TNF	Activation
MAPK14	CXCL1	Activation
MAPK14	IRF4	Activation
MAPK14	RORA	Activation
MAPK14	RORC	Activation
MAPK14	CXCL8	Activation
MAPK14	IL12A	Activation
MAPK14	IL12B	Activation
MAPK14	NOS2	Activation
MAPK14	IL18	Activation
MAPK14	IL1A	Activation
MAPK14	IL1B	Activation
MAPK14	IL23A	Activation
MAPK14	IL6	Activation
MAPK14	TNF	Activation
MAPK3	CCND1	Activation
MAPK3	CDK4	Activation
MAPK3	BCL2	Activation
MAPK3	EGR1	Activation
MAPK3	JAG1	Activation
MAPK3	CDKN1A	Activation
MAPK3	ELK1	Activation
MAPK3	FOS	Activation
MAPK3	JUN	Activation
MAPK3	MEF2C	Activation
MAPK3	PTGS2	Activation
MAPK3	MMP2	Activation
MAPK3	MMP9	Activation
MAPK3	NOS1	Activation
MAPK3	VEGFA	Activation
MAPK3	VEGFB	Activation
MAPK3	VEGFC	Activation
MAPK3	VEGFD	Activation
MAPK3	PDYN	Activation
MAPK3	CXCL8	Activation
MAPK3	IL12A	Activation
MAPK3	IL12B	Activation
MAPK3	IL18	Activation
MAPK3	IL1A	Activation
MAPK3	IL1B	Activation
MAPK3	IL23A	Activation
MAPK3	IL6	Activation
MAPK3	NOS2	Activation
MAPK3	TNF	Activation
MAPK3	PLAU	Activation
MAPK3	PLAUR	Activation
MAPK3	JMJD7-PLA2G4B	Activation
MAPK3	PLA2G4A	Activation
MAPK3	PLA2G4B	Activation
MAPK3	PLA2G4C	Activation
MAPK3	PLA2G4D	Activation
MAPK3	PLA2G4E	Activation
MAPK3	PLA2G4F	Activation
MAPK7	CCND1	Activation
MAPK7	ELK1	Activation
MAPK7	FOS	Activation
MAPK7	JUN	Activation
MAPK7	MEF2C	Activation
MAPK7	PTGS2	Activation
MAPK8	IL1A	Activation
MAPK8	IL1B	Activation
MAPK8	IL6	Activation
MAPK8	TNF	Activation
MAPK8	CXCL8	Activation
MAPK8	IL12A	Activation
MAPK8	IL12B	Activation
MAPK8	IL18	Activation
MAPK8	IL23A	Activation
MAPK8	NOS2	Activation
MAPK8	JMJD7-PLA2G4B	Activation
MAPK8	PLA2G4A	Activation
MAPK8	PLA2G4B	Activation
MAPK8	PLA2G4C	Activation
MAPK8	PLA2G4D	Activation
MAPK8	PLA2G4E	Activation
MAPK8	PLA2G4F	Activation
MAPK9	IL1A	Activation
MAPK9	IL1B	Activation
MAPK9	IL6	Activation
MAPK9	TNF	Activation
MAPK9	CXCL8	Activation
MAPK9	IL12A	Activation
MAPK9	IL12B	Activation
MAPK9	IL18	Activation
MAPK9	IL23A	Activation
MAPK9	NOS2	Activation
MAPK9	JMJD7-PLA2G4B	Activation
MAPK9	PLA2G4A	Activation
MAPK9	PLA2G4B	Activation
MAPK9	PLA2G4C	Activation
MAPK9	PLA2G4D	Activation
MAPK9	PLA2G4E	Activation
MAPK9	PLA2G4F	Activation
MAX	CCND1	Activation
MAX	CDK4	Activation
MAX	CDK6	Activation
MAX	CKS1B	Activation
MAX	CKS2	Activation
MDM2	IL12A	Repression
MDM2	IL12B	Repression
MEF2A	KLF2	Activation
MEF2B	KLF2	Activation
MEF2C	KLF2	Activation
MEF2D	KLF2	Activation
MEN1	CDKN2A	Activation
MEN1	CDKN2B	Activation
MLX	ACACB	Activation
MLX	PKLR	Activation
MLXIP	ACACB	Activation
MLXIP	PKLR	Activation
MLXIPL	ACACB	Activation
MLXIPL	PKLR	Activation
MTOR	IRF4	Activation
MTOR	RORA	Activation
MTOR	RORC	Activation
MYC	CKS1B	Activation
MYC	MMP1	Activation
MYC	MMP2	Activation
MYC	MMP9	Activation
MYC	PGF	Activation
MYC	VEGFB	Activation
MYC	VEGFC	Activation
MYC	CXCL8	Activation
MYC	VEGFD	Activation
MYC	GLS	Activation
MYC	GLS2	Activation
MYC	HK1	Activation
MYC	HK2	Activation
MYC	HK3	Activation
MYC	HKDC1	Activation
MYC	PGAM1	Activation
MYC	PGAM2	Activation
MYC	PGAM4	Activation
MYC	SLC1A5	Activation
MYC	SLC2A1	Activation
MYC	SLC2A2	Activation
MYD88	CXCL1	Activation
MYD88	CXCL2	Activation
MYD88	CXCL3	Activation
MYD88	CXCL8	Activation
MYD88	IL12A	Activation
MYD88	IL12B	Activation
MYD88	IL1B	Activation
MYD88	IL6	Activation
MYD88	TNF	Activation
MYD88	IFNA1	Activation
MYD88	IFNA10	Activation
MYD88	IFNA13	Activation
MYD88	IFNA14	Activation
MYD88	IFNA16	Activation
MYD88	IFNA17	Activation
MYD88	IFNA2	Activation
MYD88	IFNA21	Activation
MYD88	IFNA4	Activation
MYD88	IFNA5	Activation
MYD88	IFNA6	Activation
MYD88	IFNA7	Activation
MYD88	IFNA8	Activation
MYD88	IFNB1	Activation
NACA	BGLAP	Activation
NACA	LRP5	Activation
NACA	LRP6	Activation
NANOG	POU5F1B	Activation
NCOA1	BCL2	Activation
NCOA1	CTSD	Activation
NCOA1	EBAG9	Activation
NCOA1	KRT10	Activation
NCOA1	KRT12	Activation
NCOA1	KRT13	Activation
NCOA1	KRT14	Activation
NCOA1	KRT15	Activation
NCOA1	KRT16	Activation
NCOA1	KRT17	Activation
NCOA1	KRT18	Activation
NCOA1	KRT19	Activation
NCOA1	KRT20	Activation
NCOA1	KRT23	Activation
NCOA1	KRT24	Activation
NCOA1	KRT25	Activation
NCOA1	KRT26	Activation
NCOA1	KRT27	Activation
NCOA1	KRT28	Activation
NCOA1	KRT31	Activation
NCOA1	KRT32	Activation
NCOA1	KRT33A	Activation
NCOA1	KRT33B	Activation
NCOA1	KRT34	Activation
NCOA1	KRT35	Activation
NCOA1	KRT36	Activation
NCOA1	KRT37	Activation
NCOA1	KRT38	Activation
NCOA1	KRT39	Activation
NCOA1	KRT40	Activation
NCOA1	KRT9	Activation
NCOA1	PGR	Activation
NCOA1	RARA	Activation
NCOA1	TFF1	Activation
NCOA1	TGFA	Activation
NCOA1	CCND1	Activation
NCOA1	MYC	Activation
NCOA1	PPARD	Activation
NCOA2	BCL2	Activation
NCOA2	CTSD	Activation
NCOA2	EBAG9	Activation
NCOA2	KRT10	Activation
NCOA2	KRT12	Activation
NCOA2	KRT13	Activation
NCOA2	KRT14	Activation
NCOA2	KRT15	Activation
NCOA2	KRT16	Activation
NCOA2	KRT17	Activation
NCOA2	KRT18	Activation
NCOA2	KRT19	Activation
NCOA2	KRT20	Activation
NCOA2	KRT23	Activation
NCOA2	KRT24	Activation
NCOA2	KRT25	Activation
NCOA2	KRT26	Activation
NCOA2	KRT27	Activation
NCOA2	KRT28	Activation
NCOA2	KRT31	Activation
NCOA2	KRT32	Activation
NCOA2	KRT33A	Activation
NCOA2	KRT33B	Activation
NCOA2	KRT34	Activation
NCOA2	KRT35	Activation
NCOA2	KRT36	Activation
NCOA2	KRT37	Activation
NCOA2	KRT38	Activation
NCOA2	KRT39	Activation
NCOA2	KRT40	Activation
NCOA2	KRT9	Activation
NCOA2	PGR	Activation
NCOA2	RARA	Activation
NCOA2	TFF1	Activation
NCOA2	TGFA	Activation
NCOA3	CTSD	Activation
NCOA3	EBAG9	Activation
NCOA3	KRT10	Activation
NCOA3	KRT12	Activation
NCOA3	KRT13	Activation
NCOA3	KRT14	Activation
NCOA3	KRT15	Activation
NCOA3	KRT16	Activation
NCOA3	KRT17	Activation
NCOA3	KRT18	Activation
NCOA3	KRT19	Activation
NCOA3	KRT20	Activation
NCOA3	KRT23	Activation
NCOA3	KRT24	Activation
NCOA3	KRT25	Activation
NCOA3	KRT26	Activation
NCOA3	KRT27	Activation
NCOA3	KRT28	Activation
NCOA3	KRT31	Activation
NCOA3	KRT32	Activation
NCOA3	KRT33A	Activation
NCOA3	KRT33B	Activation
NCOA3	KRT34	Activation
NCOA3	KRT35	Activation
NCOA3	KRT36	Activation
NCOA3	KRT37	Activation
NCOA3	KRT38	Activation
NCOA3	KRT39	Activation
NCOA3	KRT40	Activation
NCOA3	KRT9	Activation
NCOA3	PGR	Activation
NCOA3	RARA	Activation
NCOA3	TFF1	Activation
NCOA3	TGFA	Activation
NCOA3	CCND1	Activation
NCOA3	MYC	Activation
NCOA3	PPARD	Activation
NEUROD1	GCK	Activation
NEUROD1	IAPP	Activation
NEUROG3	NKX2-2	Activation
NEUROG3	PAX4	Activation
NEUROG3	PAX6	Activation
NFATC1	MYH7	Activation
NFATC1	NPPB	Activation
NFATC1	TRPC6	Activation
NFATC1	F2R	Activation
NFATC1	ACP5	Activation
NFATC1	CALCR	Activation
NFATC1	CTSK	Activation
NFATC1	ITGB3	Activation
NFATC1	EGR2	Activation
NFATC1	IL10	Activation
NFATC1	IL17D	Activation
NFATC1	PTGS2	Activation
NFATC1	GATA3	Activation
NFATC1	IL12RB1	Activation
NFATC1	IL12RB2	Activation
NFATC1	IL13	Activation
NFATC1	IL2RA	Activation
NFATC1	IL4	Activation
NFATC1	IL4R	Activation
NFATC1	IL5	Activation
NFATC1	TBX21	Activation
NFATC1	IL17A	Activation
NFATC1	IL17F	Activation
NFATC1	IL21	Activation
NFATC1	IL22	Activation
NFATC1	CDK4	Activation
NFATC1	CSF2	Activation
NFATC1	TNF	Activation
NFATC1	RCAN1	Activation
NFATC1	RGS2	Activation
NFATC1	CXCL8	Activation
NFATC1	CXCL1	Activation
NFATC1	CXCL2	Activation
NFATC1	CXCL3	Activation
NFATC1	FGF2	Activation
NFATC2	MYH7	Activation
NFATC2	NPPB	Activation
NFATC2	TRPC6	Activation
NFATC2	PTGS2	Activation
NFATC2	EGR2	Activation
NFATC2	IL10	Activation
NFATC2	IL17D	Activation
NFATC2	IL2	Activation
NFATC2	GATA3	Activation
NFATC2	IL12RB1	Activation
NFATC2	IL12RB2	Activation
NFATC2	IL13	Activation
NFATC2	IL2RA	Activation
NFATC2	IL4	Activation
NFATC2	IL4R	Activation
NFATC2	IL5	Activation
NFATC2	TBX21	Activation
NFATC2	IL17A	Activation
NFATC2	IL17F	Activation
NFATC2	IL21	Activation
NFATC2	IL22	Activation
NFATC2	CDK4	Activation
NFATC2	CSF2	Activation
NFATC2	TNF	Activation
NFATC2	RCAN1	Activation
NFATC2	RGS2	Activation
NFATC2	CXCL8	Activation
NFATC2	CXCL1	Activation
NFATC2	CXCL2	Activation
NFATC2	CXCL3	Activation
NFATC2	FGF2	Activation
NFATC3	MYH7	Activation
NFATC3	NPPB	Activation
NFATC3	TRPC6	Activation
NFATC3	EGR2	Activation
NFATC3	EGR3	Activation
NFATC3	IL10	Activation
NFATC3	IL17D	Activation
NFATC3	IL2	Activation
NFATC3	PTGS2	Activation
NFATC3	GATA3	Activation
NFATC3	IFNG	Activation
NFATC3	IL12RB1	Activation
NFATC3	IL12RB2	Activation
NFATC3	IL13	Activation
NFATC3	IL2RA	Activation
NFATC3	IL4	Activation
NFATC3	IL4R	Activation
NFATC3	IL5	Activation
NFATC3	TBX21	Activation
NFATC3	IL17A	Activation
NFATC3	IL17F	Activation
NFATC3	IL21	Activation
NFATC3	IL22	Activation
NFATC3	CDK4	Activation
NFATC3	CSF2	Activation
NFATC3	TNF	Activation
NFATC3	RCAN1	Activation
NFATC3	RGS2	Activation
NFATC3	CXCL8	Activation
NFATC3	CXCL1	Activation
NFATC3	CXCL2	Activation
NFATC3	CXCL3	Activation
NFATC3	FGF2	Activation
NFATC4	MYH7	Activation
NFATC4	NPPB	Activation
NFATC4	TRPC6	Activation
NFATC4	EGR2	Activation
NFATC4	EGR3	Activation
NFATC4	IL10	Activation
NFATC4	IL17D	Activation
NFATC4	IL2	Activation
NFATC4	PTGS2	Activation
NFATC4	RCAN1	Activation
NFATC4	RGS2	Activation
NFATC4	TNF	Activation
NFATC4	CXCL8	Activation
NFATC4	CXCL1	Activation
NFATC4	CXCL2	Activation
NFATC4	CXCL3	Activation
NFATC4	FGF2	Activation
NFE2L2	GSTA2	Activation
NFE2L2	GSTA3	Activation
NFE2L2	GSTA4	Activation
NFE2L2	GSTA5	Activation
NFE2L2	GSTM1	Activation
NFE2L2	GSTM2	Activation
NFE2L2	GSTM3	Activation
NFE2L2	GSTM4	Activation
NFE2L2	GSTM5	Activation
NFE2L2	GSTO1	Activation
NFE2L2	GSTO2	Activation
NFE2L2	GSTP1	Activation
NFE2L2	GSTT1	Activation
NFE2L2	GSTT2	Activation
NFE2L2	GSTT2B	Activation
NFE2L2	MGST1	Activation
NFE2L2	MGST2	Activation
NFE2L2	MGST3	Activation
NFE2L2	TXNRD1	Activation
NFE2L2	TXNRD2	Activation
NFE2L2	TXNRD3	Activation
NFE2L2	ASS1	Activation
NFE2L2	NOS3	Activation
NFE2L2	NPPC	Activation
NFE2L2	PLAT	Activation
NFE2L2	SQSTM1	Activation
NFE2L2	THBD	Activation
NFE2L2	TXN	Activation
NFE2L2	TXN2	Activation
NFKB1	PGF	Activation
NFKB1	TRAF3	Activation
NFKB1	TRAF4	Activation
NFKB1	TRAF5	Activation
NFKB1	TRAF6	Activation
NFKB1	VEGFB	Activation
NFKB1	CCL4L2	Activation
NFKB1	GADD45B	Activation
NFKB1	NFKB2	Activation
NFKB1	NFATC1	Activation
NFKB1	CCL3L1	Activation
NFKB1	CCL3L3	Activation
NFKB1	IFNA10	Activation
NFKB1	IFNA13	Activation
NFKB1	IFNA14	Activation
NFKB1	IFNA16	Activation
NFKB1	IFNA17	Activation
NFKB1	IFNA2	Activation
NFKB1	IFNA21	Activation
NFKB1	IFNA4	Activation
NFKB1	IFNA5	Activation
NFKB1	IFNA6	Activation
NFKB1	IFNA7	Activation
NFKB1	IFNA8	Activation
NFKB1	IFNE	Activation
NFKB1	IFNK	Activation
NFKB1	IFNW1	Activation
NFKB1	CCL17	Activation
NFKB1	IL12RB1	Activation
NFKB1	IL12RB2	Activation
NFKB1	IL13	Activation
NFKB1	IL4R	Activation
NFKB1	BIRC7	Activation
NFKB1	BIRC8	Activation
NFKB1	CEBPB	Activation
NFKB1	CEBPG	Activation
NFKB1	IL15	Activation
NFKB1	IL15RA	Activation
NFKB1	FGF2	Activation
NFKB1	CD44	Activation
NFKB1	ENTPD1	Activation
NFKB1	ENTPD3	Activation
NFKB1	ENTPD8	Activation
NFKB1	FCER2	Activation
NFKB1	ITGAL	Activation
NFKB1	CTSL	Activation
NFKB1	PDGFA	Activation
NFKB2	BIRC2	Activation
NFKB2	BIRC3	Activation
NFKB2	CCND1	Activation
NFKB2	NOS2	Activation
NFKB2	PTGS2	Activation
NFKB2	TRAF1	Activation
NFKB2	TRAF2	Activation
NFKB2	TRAF3	Activation
NFKB2	TRAF4	Activation
NFKB2	TRAF5	Activation
NFKB2	TRAF6	Activation
NFKB2	XIAP	Activation
NFKB2	CCL13	Activation
NFKB2	CCL19	Activation
NFKB2	CXCL12	Activation
NFKB2	ICAM1	Activation
NFKB2	TNFSF13B	Activation
NFKB2	IFNB1	Activation
NFKB2	NFATC1	Activation
NFKB2	CSF2	Activation
NFKB2	IL15	Activation
NFKB2	IL15RA	Activation
NFKB2	IL2	Activation
NFKB2	IL2RA	Activation
NFKB2	IL6	Activation
NFKB2	LTA	Activation
NFKB2	CD40	Activation
NFKB2	CD44	Activation
NFKB2	CD58	Activation
NFKB2	ENTPD1	Activation
NFKB2	ENTPD3	Activation
NFKB2	ENTPD8	Activation
NFKB2	FCER2	Activation
NFKB2	ITGAL	Activation
NFKB2	TNFAIP3	Activation
NFKB2	VIM	Activation
NFKB2	BIRC7	Activation
NFKB2	BIRC8	Activation
NFX1	NOTCH1	Activation
NFX1	NOTCH2	Activation
NFX1	NOTCH3	Activation
NFX1	NOTCH4	Activation
NFX1	TERT	Repression
NFYA	CD74	Activation
NFYA	HLA-DMA	Activation
NFYA	HLA-DMB	Activation
NFYA	HLA-DOA	Activation
NFYA	HLA-DOB	Activation
NFYA	HLA-DPA1	Activation
NFYA	HLA-DPB1	Activation
NFYA	HLA-DQA1	Activation
NFYA	HLA-DQA2	Activation
NFYA	HLA-DQB1	Activation
NFYA	HLA-DRA	Activation
NFYA	HLA-DRB1	Activation
NFYA	HLA-DRB3	Activation
NFYA	HLA-DRB4	Activation
NFYA	HLA-DRB5	Activation
NFYB	CD74	Activation
NFYB	HLA-DMA	Activation
NFYB	HLA-DMB	Activation
NFYB	HLA-DOA	Activation
NFYB	HLA-DOB	Activation
NFYB	HLA-DPA1	Activation
NFYB	HLA-DPB1	Activation
NFYB	HLA-DQA1	Activation
NFYB	HLA-DQA2	Activation
NFYB	HLA-DQB1	Activation
NFYB	HLA-DRA	Activation
NFYB	HLA-DRB1	Activation
NFYB	HLA-DRB3	Activation
NFYB	HLA-DRB4	Activation
NFYB	HLA-DRB5	Activation
NFYC	CD74	Activation
NFYC	HLA-DMA	Activation
NFYC	HLA-DMB	Activation
NFYC	HLA-DOA	Activation
NFYC	HLA-DOB	Activation
NFYC	HLA-DPA1	Activation
NFYC	HLA-DPB1	Activation
NFYC	HLA-DQA1	Activation
NFYC	HLA-DQA2	Activation
NFYC	HLA-DQB1	Activation
NFYC	HLA-DRA	Activation
NFYC	HLA-DRB1	Activation
NFYC	HLA-DRB3	Activation
NFYC	HLA-DRB4	Activation
NFYC	HLA-DRB5	Activation
NKX2-2	GCK	Activation
NKX2-2	IAPP	Activation
NKX2-2	INS	Activation
NOTCH1	HES1	Activation
NOTCH1	HES2	Activation
NOTCH1	HES3	Activation
NOTCH1	HES4	Activation
NOTCH1	HES5	Activation
NOTCH1	HES6	Activation
NOTCH1	HES7	Activation
NOTCH1	HEY1	Activation
NOTCH1	HEY2	Activation
NOTCH1	HEYL	Activation
NOTCH1	ERBB2	Activation
NOTCH1	FLT4	Activation
NOTCH2	HES1	Activation
NOTCH2	HES2	Activation
NOTCH2	HES3	Activation
NOTCH2	HES4	Activation
NOTCH2	HES5	Activation
NOTCH2	HES6	Activation
NOTCH2	HES7	Activation
NOTCH2	HEY1	Activation
NOTCH2	HEY2	Activation
NOTCH2	HEYL	Activation
NOTCH2	ERBB2	Activation
NOTCH2	FLT4	Activation
NOTCH3	HES2	Activation
NOTCH3	HES3	Activation
NOTCH3	HES4	Activation
NOTCH3	HES5	Activation
NOTCH3	HES6	Activation
NOTCH3	HES7	Activation
NOTCH3	HEY1	Activation
NOTCH3	HEY2	Activation
NOTCH3	HEYL	Activation
NOTCH3	ERBB2	Activation
NOTCH3	FLT4	Activation
NOTCH4	HES1	Activation
NOTCH4	HES2	Activation
NOTCH4	HES3	Activation
NOTCH4	HES4	Activation
NOTCH4	HES5	Activation
NOTCH4	HES6	Activation
NOTCH4	HES7	Activation
NOTCH4	HEY1	Activation
NOTCH4	HEY2	Activation
NOTCH4	HEYL	Activation
NOTCH4	ERBB2	Activation
NOTCH4	FLT4	Activation
NPAS2	BHLHE40	Activation
NPAS2	BHLHE41	Activation
NPAS2	NR1D1	Activation
NPAS2	PER3	Activation
NPAS2	RORA	Activation
NPAS2	RORB	Activation
NPAS2	RORC	Activation
NR0B2	SLC10A1	Repression
NR0B2	SLCO1A2	Repression
NR0B2	SLCO1B1	Repression
NR0B2	SLCO1B3	Repression
NR0B2	SLCO1B7	Repression
NR1H3	SREBF1	Activation
NR1H3	CCND1	Activation
NR1H3	CDK4	Activation
NR1H3	MYC	Activation
NR1H4	ABCC2	Activation
NR1H4	NR0B2	Activation
NR1H4	SLC51A	Activation
NR1H4	SLC51B	Activation
NR3C2	ATP1A1	Activation
NR3C2	ATP1A2	Activation
NR3C2	ATP1A3	Activation
NR3C2	ATP1A4	Activation
NR3C2	ATP1B2	Activation
NR3C2	ATP1B3	Activation
NR3C2	ATP1B4	Activation
NR3C2	FXYD2	Activation
NR3C2	FXYD4	Activation
NR3C2	KRAS	Activation
NR3C2	SCNN1A	Activation
